date,headline,news,naive_prompt_seed_01,naive_prompt_seed_02,naive_prompt_seed_03,naive_prompt_seed_04,naive_prompt_seed_05,naive_prompt_seed_06,naive_prompt_seed_07,naive_prompt_seed_08,naive_prompt_seed_09,naive_prompt_seed_10,naive_plus_prompt_seed_01,naive_plus_prompt_seed_02,naive_plus_prompt_seed_03,naive_plus_prompt_seed_04,naive_plus_prompt_seed_05,naive_plus_prompt_seed_06,naive_plus_prompt_seed_07,naive_plus_prompt_seed_08,naive_plus_prompt_seed_09,naive_plus_prompt_seed_10,expert_prompt_seed_01,expert_prompt_seed_02,expert_prompt_seed_03,expert_prompt_seed_04,expert_prompt_seed_05,expert_prompt_seed_06,expert_prompt_seed_07,expert_prompt_seed_08,expert_prompt_seed_09,expert_prompt_seed_10,finbert_label_seed_01,finbert_label_seed_02,finbert_label_seed_03,finbert_label_seed_04,finbert_label_seed_05,finbert_label_seed_06,finbert_label_seed_07,finbert_label_seed_08,finbert_label_seed_09,finbert_label_seed_10,fatouros_p1,fatouros_p2,fatouros_p3,fatouros_p4,ballinari_p
2024-05-29 10:05:00,RPT-BUZZ-COMMENT-Expected month-end FX rebalancing effect on US dollar,"(Repeats with no changes)
       May 27 (Reuters) - Several banks have recently published their model
signals for May month-end FX hedge rebalancing and there's a unanimous
prediction for USD sales.
    The month-end rebalancing signals from Barclays actually point to strong USD
selling across the board. They note how the market reacted to slightly softer
U.S. data in May, as seen in outsized moves to PPI, CPI and retail sales, with
bonds rallying and stocks reaching new recent highs. They say that will likely
trigger more rebalancing needs to sell USD at month-end. 
    Barclays add that although the broad rally extended elsewhere, the large
market cap in U.S. equity markets has dominated hedging flows. Their model
suggests that this U.S. dollar?-?selling signal is consistent across G10.
Moreover, their sentiment index indicates that bullish USD sentiment could be
peaking but remains elevated, which could amplify the USD selling move amid
limited data flow. 
          
    For more click on [FXBUZ]

    <^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
USD index - daily chart    https://tmsnrt.rs/3R2HFTo
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^>
 (Richard Pace is a Reuters market analyst. The views expressed are his own)
 ((Richard.Pace@thomsonreuters.com))",0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,-1
2024-05-29 11:02:00,BUZZ-Over to New York - Carry trades thrive amid low FX volatility,"* EUR/USD -0.12%, USD/JPY 0.06%, GBP/USD -0.12%, EUR/GBP 0%
    * DXY 0.15%, DAX -0.59%, FTSE -0.31%, Brent 0.74%, Gold -0.62%
    * FX options say carry on FX carrying [nL1N3HW0FF]
    * S.Africa faces post election FX volatility risk [nL1N3HW0ET]
    * EUR/USD slides when data supports a rise [nL1N3HW0ME]
    * EUR/GBP 21-month low [nL1N3HW0N4]. USD/JPY post intervention hi
[nL1N3HW0OD]
    * Aus CPI supports AUD/USD [nL1N3HW0OQ], but break-out risk low [nL8N3HW1L6]
    * Huge EUR/USD and JPY amid FX option strike expiries Wednesday [nL1N3HW0BU]
    * U.S. market open [nL4N3HW2IO]

For more click on [FXBUZ]

 (Richard Pace is a Reuters market analyst. The views expressed are his own)
 ((Richard.Pace@thomsonreuters.com))",1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,1,1,1,1
2024-05-29 12:00:00,"Рубль слабеет без налоговой поддержки, теряет к доллару более 1%","МОСКВА, 29 мая (Рейтер) - Рубль несет существенные
потери днем среды на фоне снижения активности экспортеров,
сокративших предложение валютной выручки после уплаты накануне
ежемесячных налогов.
    Без налоговой поддержки текущий рынок пока не может
полноценно компенсировать сохраняющийся локальный валютный
спрос, пусть и ослабленный за последнее время рядом факторов, но
в данный момент усиленный интересом к покупке значительно
подешевевшей в предыдущие дни иностранной валюте.
    К 15.00 МСК пара доллар/рубль расчетами ""завтра""
<RUBUTSTN=MCX> была у отметки 89,50, и рубль теряет чуть более
одного процента.
        Пара евро/рубль была у отметки 97,17 <EURRUBTN=MCX>.
Здесь рубль теряет три четверти процента.
  
    В паре с юанем <CNYRUBTOM=MCX> рубль котируется по 12,30,
теряя 0,9%.
    ""Налоговый период окончательно завершился, и экспортеры
теперь продают более низкий объем валюты на рынке"", - отмечают
аналитики банка Санкт-Петербург. По их мнению, до конца текущей
недели у пары доллар/рубль остается потенциал роста к отметке
90,00.
        Рубль при этом по-прежнему показывает значительное
укрепление с начала мая, а на нынешней неделе он отправил
ключевые валюты на минимальные значения с января текущего года,
что могло спровоцировать рост интереса со стороны потенциальных
покупателей инвалюты, дождавшихся такого поведения рынка к пику
налоговых выплат и остающихся активными и сейчас.
    Безотносительно налогового фактора рублю в мае помогали 
продленные правительством РФ для крупнейших российских
экспортеров обязательные продажи валютной выручки.
    В пользу рубля выступает удерживаемая российским
Центробанком высокая рублевая процентная ставка в 16% годовых,
охлаждающая внутреннее потребление и снижающая спрос на импорт. 
    На рынке при этом усиливаются ожидания сохранения
Центробанком жесткой ДКП, вплоть до нового повышения ключевой
рублевой ставки. 
    Такая политика формально будет играть на стороне рубля, не
только оказывая дополнительное давление на импортные операции,
но и увеличивая привлекательность вложений в национальной
валюте.
    Сокращение объема импортных закупок может происходить и без
макроэкономических причин, а именно из-за ужесточения требований
в отношении российских контрагентов со стороны банков
""дружественных"" стран, опасающихся вторичных санкций США.
    Накануне все это подтвердил Центробанк в своем бюллетене ""О
чем говорят тренды"", отметив, что рубль несколько окреп, получая
поддержку от продажи экспортерами валюты, полученной за высокие
мартовские поставки, и пониженного спроса со стороны импортеров
на фоне сохраняющихся проблем с проведением трансграничных
платежей.
    Регулятор также подтвердил, что для устойчивого замедления
роста потребительских цен и возвращения инфляции к цели
необходимо поддерживать жесткие денежно-кредитные условия
продолжительное время. 
    Положительную роль в майской восходящей динамике рубля
играют увеличенные продажи китайских юаней Центробанком, хотя и
до достаточно скромных 6,3 миллиарда рублей в день ($71 миллион
по текущему курсу), но существенно превосходящих предыдущие
малозаметные для рынка 0,6 миллиарда.
    Тем временем, на внешних рынках нефть марки Brent <LCOc1>
сегодня впервые за четыре недели тестировала отметку $85 из-за
ожиданий, что ОПЕК+ сохранит объемы добровольного сокращения
добычи на встрече в воскресенье, а потребление топлива должно
увеличиться с началом пикового летнего сезона. 
    Сейчас баррель Brent оценивается в $84,78, на две трети
процента выше последних вчерашних котировок. 
    ""С одной стороны, рубль потерял поддержку со стороны
экспортеров, с другой, его поддерживает улучшение ситуации на
рынке энергоносителей, где Brent стремится к верхней границе
диапазона $80-85 за баррель"", - резюмирует Богдан Зварич из
Банки.ру. 
    По его мнению, в сложившихся обстоятельствах доллар сохранит
позиции в верхней половине диапазона 85-90 рублей. 

 (Московское бюро)
 ((moscow.newsroom@thomsonreuters.com))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0
2024-05-29 12:30:00,BUZZ-Charts show the options that are shackling EUR/USD,"* EUR/USD has been pinned to mid 1.08's and may struggle to escape 
    * Sales of FX options are helping to shackle the pair of late 
    * Leaves many strike between 1.08-1.09 and related hedging flows to dominate
    * Hedging flows typically increase pre expiry and can contain/draw FX 
    * Charts highlight tens of billions between 1.09-1.10 expiring last fortnite
    * More strikes expire within, than outside 1.08-1.09 range in next fortnite
    * Low implied volatility flags low FX realised volatility/expectations
    * Low volatility maintains carry advantage and should limit EUR/USD topside
  

For more click on [FXBUZ]

    <^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
EUR/USD strike expiries over past 2-weeks    https://tmsnrt.rs/4bU8tNA
EUR/USD FX option strikes expiring over next 2-weeks    https://tmsnrt.rs/4bXtmYd
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^>
 (Richard Pace is a Reuters market analyst. The views expressed are his own)
 ((Richard.Pace@thomsonreuters.com))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1,-1,1,1,0,0,0,-1,0
2024-05-29 12:38:00,"BUZZ-AUD/USD-US yields, dollar trump Australia inflation report","* AUD/USD rallied to 0.66665 with help from Australia's April CPI report
    * Sellers emerged as US$ buying emerged on the back of yield <US10YT=RR>
gains
    * USD/CNH rally to 7.2747 (D3), equity <ESv1> & gold <XAU=> drops added
weight
    * AUD/USD hit 0.6627 after NY's open, pair traded down -0.19% in early NY
    * Daily techs worry longs; pair below 10-DMA and RSI implies downward
momentum
    * Intact rally off April low, rising monthly RSI gives longs some comfort 
    * Remarks from Fed's Williams, Fed's Beige Book may impact risk sentiment
    * For more click on [FXBUZ]


    <^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
audusd    https://tmsnrt.rs/3X6efrr
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^>
 (Christopher Romano is a Reuters market analyst. The views expressed are his
own)
 ((christopher.romano@thomsonreuters.com;))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,0,1,0,-1,1
2024-05-29 13:44:00,"BUZZ-FX options wrap - Carry, shackle, ZAR, intervention, insight","FX option implied volatility is languishing at long term lows in many of the
major G10 currency pairs and reflects the lack of FX realised
volatility/expectations that is favouring carry trades. 
    EUR/USD is the most liquid and highly traded currency pair, but a now
familiar 1.08-1.09 range is getting more congested and harder to break as
related strikes and their hedging flows dominate.
    USD/JPY trades new post-intervention highs above 157.00, but risk reversals
have failed to recover the big implied volatility premium for JPY calls over
puts seen in anticipation of the initial suspected bout of intervention in late
April. One-month expiry 25 delta risk reversals are 1.2 from 2.0 prior. 
    AUD/USD is another pairing pinned by soon-to-expire option strikes in a
0.6600-0.6700 range, albeit significantly lesser amounts than EUR/USD, but still
insightful about near term FX outcomes.  
    ZAR related FX option implied volatility is very high before the impending
South African election results, with a stronger premium for ZAR put over call
strikes. That highlights the perceived risk of increased ZAR volatility and
potential weakness. Overnight expiry implied volatility has more than tripled to
37.0.          
    
    
    For more click on [FXBUZ]

    <^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
EUR/USD 1-3-12-month expiry FXO implied volatility    https://tmsnrt.rs/3yyFzUK
Overnight expiry USD/ZAR FXO implied volatility    https://tmsnrt.rs/3yMfYrr
1-month expiry USD/JPY 25 delta risk reversal    https://tmsnrt.rs/453zonY
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^>
 (Richard Pace is a Reuters market analyst. The views expressed are his own)
 ((Richard.Pace@Thomsonreuters.com))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0
2024-05-29 13:45:00,"BUZZ-Replay - Euro love, AUD juices, election, month-end","* FX options show extent of SA election risk to USD/ZAR [nL1N3HW0ET]
    * Traders love for the euro may influence its future [nL1N3HW0IA]
    * RBA rate hike could get AUD juices flowing [nL1N3HW0KZ]
    * Expected month-end FX rebalancing effect on US dollar [nL1N3HW0PS]
    * FX options wrap - Carry, shackle, ZAR, intervention, insight [nL1N3HW18J]

For more click on [FXBUZ]

 (Richard Pace is a Reuters market analyst. The views expressed are his own)
 ((Richard.Pace@thomsonreuters.com))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,-1,-1,1,-1,-1,0,1,0,0,0
2024-05-29 13:51:00,BUZZ-USD/CNH has potential to rise much further,"* Thanks to intervention/suppression of vol, few traders short yuan
    * Pair isn't overbought with 7.4655 top 20-month Bollingers above record
high
    * U.S. i/rate seen remaining high for much longer than envisaged start 2024
    * China mon policy expected to stay easy and weaker CNY provides more
stimulus
    * Fundamentals and techs are underpinning a USD/CNH rise few prepared for
    * Unexpected moves tend to last longer and go further than anticipated moves
    * Targets for rise over 7.3746 record high are 7.5380, 7.7666 and 8.4269
    * 








    <^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
USDCNH    https://tmsnrt.rs/44ZZ5G0
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^>
 (Jeremy Boulton is a Reuters market analyst. The views expressed are his own)
 ((jeremy.boulton@thomsonreuters.com))",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1
2024-05-29 14:03:00,"FOREX-Иена упала до минимума 4нед, евро в минусе после данных инфляции в Германии","ЛОНДОН, 29 мая (Рейтер) - Доллар идет вверх в среду:
поддержку валюте оказывает подъем доходности госбондов США, к
тому же спокойствие на рынках поощряет возобновление торговли
керри-трейд. В то же время иена опустилась до минимума четырех
недель, а евро оценивает статистику инфляции в Германии.
    Индекс доллара к корзине из шести основных валют <=USD> к
16:25 МСК вырос на 0,17% до 104,84?.
    Японская иена <JPY=> в паре с долларом не показывала ярко
выраженной динамики, находясь вблизи отметки 157,27. Валюта
коснулась самого слабого за четыре недели уровня в 157,41 ранее
в ходе торгов, понемногу возвращаясь к уровням, вызвавшим
предполагаемую интервенцию со стороны Токио в конце апреля и в
начале мая. Тем не менее она слабеет гораздо медленнее, чем в
апреле.
    Также на иену оказала влияние торговля керри-трейд, при
которой инвесторы  делают заимствования в низкодоходной валюте,
чтобы инвестировать в валюту с более высокой доходностью.
    ""В целом среди азиатских валют ралли, начавшееся после
выхода CPI, становится слабее - ожидания смягчения ДКП в США
уменьшились, а неудачные аукционы по размещению бондов ведут к
возобновлению подъема доходности (UST), оказывая давление на
иену и китайский юань"", - сказал Саймон Харви из Monex Europe.
    Доходность гособлигаций США снова растет: у 10-летних
госбондов США она достигла максимума почти четырех недель на
уровне 4,57%. <US10YT=RR>
    Юань на материковом рынке <CNY=D3> был малоподвижен у
отметки 7,2494?, на офшорном рынке <CNH=> - подешевел на 0,15%
до 7,2744. 
    Австралийский доллар <AUD=> подешевел на 0,32% до $0,6627?
даже после того, как потребительские цены в Австралии неожиданно
выросли самыми быстрыми темпами за пять месяцев в апреле,
увеличив риск того, что следующим шагом центрального банка может
стать повышение ставок. <AUD/>
    Евро <EUR=> снизился на 0,21% до $1,0832?, но может показать
первый месячный прирост с начала 2024 года.
    Ранее в ходе сессии евро восстановился после публикации
статистики инфляции в Германии - потребительские цены в
крупнейшей экономике ЕС, рассчитанные в соответствии со
стандартами Евросоюза, в мае выросли на 2,8% в годовом
выражении, согласно предварительной оценке Федерального
статистического управления. Маловероятно, что эти данные
подорвут ожидания о снижении ставок ЕЦБ в июне. 
    Фунт стерлингов <GBP=> опустился на 0,2% до $1,2735?,
достигнув максимума двух месяцев на предыдущей сессии.
    
    ($1 = 157,3100 иены)
      
    
    Оригинал сообщения на английском языке доступен по коду:
[nL1N3HW0VK]

    <^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
World FX rates    https://tmsnrt.rs/2RBWI5E
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^>
 (Алун Джон при участии Анкура Банерджи в Сингапуре)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1
2024-05-29 14:41:00,BUZZ-USD/CNH-Yuan bears are close to taking making bigger gains,"* USD/CNH's rally off the May 3 low extended, a 1-1/2-month high was struck
    * 7.2750 hit (D3) after the up trend line off the March 2022 low broke
    * Daily, monthly RSIs are rising & not overbought, implies upward momentum
    * May's monthly bull hammer candle reinforces the bullish tech signals
    * Candle formed after test of median of 15-mo Bolli bands, adds to
bullishness
    * April's monthly 7.2831 D3 high now is close to breaking
    * Break of that high may intensify USD/CNH buys as stop losses may trigger
    * USD/CNH longs are then likely to target the September 2023 monthly high
    * For more click on [FXBUZ]


    <^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
usdcnh    https://tmsnrt.rs/4bA3cLf
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^>
 (Christopher Romano is a Reuters market analyst. The views expressed are his
own)
 ((christopher.romano@thomsonreuters.com;))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,0
2024-05-29 15:22:00,ОБОБЩЕНИЕ-Рубль дешевеет сразу к трем ключевым валютам впервые за две недели,"МОСКВА, 29 мая (Рейтер) - Рубль в среду несет
существенные потери и готовится показать итоговое снижение
против трех ключевых валют впервые за две недели на фоне
сокращения активности экспортеров, уменьшивших предложение
валютной выручки после уплаты накануне ежемесячных налогов.
    Без налоговой поддержки текущий рынок пока не может
полноценно компенсировать локальный валютный спрос, пусть и
ослабевший за последнее время, но в данный момент усиленный
интересом к покупке подешевевшей в предыдущие дни иностранной
валюте.
    К 18.00 МСК пара доллар/рубль расчетами ""завтра""
<RUBUTSTN=MCX> была у отметки 89,53, и рубль теряет 1,1%.
        Пара евро/рубль была у отметки 96,90 <EURRUBTN=MCX>.
Здесь рубль теряет 0,5%.
  
    В паре с юанем <CNYRUBTOM=MCX> рубль котируется по 12,30,
теряя 0,9%.
    ""Налоговый период окончательно завершился, и экспортеры
теперь продают более низкий объем валюты на рынке"", - отмечают
аналитики банка Санкт-Петербург. По их мнению, до конца текущей
недели у пары доллар/рубль остается потенциал роста к отметке
90,00.
        Рубль при этом по-прежнему показывает значительное
укрепление с начала мая, а на нынешней неделе он отправил
ключевые валюты на минимальные значения с января текущего года
(88,32 за доллар, 95,90 за евро и 12,13 за юань), что могло
спровоцировать рост интереса со стороны потенциальных
покупателей инвалюты, дождавшихся такого поведения рынка к пику
налоговых выплат и остающихся активными и сейчас.
    Безотносительно налогового фактора рублю в мае помогали 
продленные правительством РФ для крупнейших российских
экспортеров обязательные продажи валютной выручки.
    Наталия Орлова из Альфа-Банка отмечает также увеличение
продаж экспортной выручки под уплату дивидендов.
    ""В мае-августе 2024 российские компании суммарно планируют
заплатить акционерам сумму, эквивалентную $35 миллиардам"", -
подсчитала она, при этом предупредив, что когда основной объем
продаж валюты из-за дивидендов сойдет на нет и если решится
вопрос с расчетами за импорт, курс вернется в интервал 90-95
рублей за доллар.
    Сокращение объема импортных закупок может происходить как
из-за ужесточения требований в отношении российских контрагентов
со стороны банков ""дружественных"" стран, опасающихся вторичных
санкций США, так и с учетом удерживаемой российским Центробанком
высокой рублевой процентной ставки в 16% годовых, охлаждающей
внутреннее потребление и снижающей спрос на импорт. 
    На рынке при этом усиливаются ожидания сохранения
Центробанком жесткой ДКП, вплоть до нового повышения ключевой
рублевой ставки. 
    Такая политика формально будет играть на стороне рубля, не
только оказывая дополнительное давление на импортные операции,
но и увеличивая привлекательность вложений в национальной
валюте.
    Положительную роль в майской восходящей динамике рубля
играют и увеличенные продажи китайских юаней Центробанком, хотя
и до достаточно скромных 6,3 миллиарда рублей в день ($71
миллион по текущему курсу), но существенно превосходящих
предыдущие малозаметные для рынка 0,6 миллиарда.
    Вечером среды нефть ушла в минус, североморская смесь Brent
<LCOc1> котируется по $83,70, теряя 0,6%, однако утром она
впервые за четыре недели тестировала отметку $85 из-за ожиданий,
что ОПЕК+ сохранит объемы добровольного сокращения добычи на
встрече в воскресенье. 
    Фактором давления на нефть по-прежнему выступает снижение
спроса в случае удержания Федрезервом высоких долларовых ставок.
    ""С одной стороны, рубль потерял поддержку со стороны
экспортеров, с другой, его поддерживает улучшение ситуации на
рынке энергоносителей, где Brent стремится к верхней границе
диапазона $80-85 за баррель"", - резюмирует Богдан Зварич из
Банки.ру. 
    По его мнению, в сложившихся обстоятельствах доллар сохранит
позиции в верхней половине диапазона 85-90 рублей. 
    

 (Московское бюро)
 ((moscow.newsroom@thomsonreuters.com))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1
2024-05-30 09:00:00,更新版 1-中國匯市：央行發聲或賣出國債人民幣收升，利差收窄預期下逆轉連日跌勢,"* 
      人民幣收盤小升，中間價刷新逾四個月新低
    

        * 
      中間價與路透預測偏離水平則擴至逾1,500點
    

        * 
      隔夜美指反彈，匯價承壓距7.25關口僅“一點之遙”
    

        * 
      午後中國央行發聲或賣出國債，推動匯價逆轉跌勢反彈
    

        * 
      美指仍有望維持強勢，人民幣料維持偏弱態勢
    

  
 (新增評論及收盤報價)
       路透北京5月30日 - 人民幣兌美元即期<CNY=CFXS>周四收盤小升，中間價則刷新逾
四個月新低，與路透預測偏離水平則擴至逾1,500點，表明監管持續強力維穩市場預期。交
易員稱，隔夜美指反彈較多，人民幣承壓走弱，距離7.25關口僅“一點之遙”，午後中國央
行發聲可能會在必要時賣出國債，中美利差收窄預期推動匯價逆轉跌勢反彈。 
    
    交易員表示，隔夜德國通脹數據公布後，市場進一步強化歐洲央行6月降息預期，美元
指數<.DXY>有望維持強勢，短期人民幣料仍偏弱勢。
    
    “如果央行拋售國債市場流動性會收緊，”一中資行交易員稱，但其實人民幣匯率和央
行購債操作的關聯性不是很強，畢竟現在已經難現資金面十分緊張的局面。
    
    一外資行交易員稱，央行就購買國債操作發聲人民幣多數會反彈，但幅度比較有限。
    
    另一外資行交易員表示， “目前看（人民幣）不太樂觀，沒有止跌跡象，主要靠中間
價撐著。”    
       
     
    中國央行周四回復路透查詢稱，當前債券市場無風險資產需求較大，銀行存款受債券價
格上漲預期影響向債市分流，進一步擴大安全資產需求。央行高度關注當前市場變化及潛在
風險，“必要時會進行賣出低風險債券包括國債操作”。    
    
    美聯儲周三公布的一項調查顯示，從4月初到5月中，美國經濟活動繼續擴張，但在消費
者需求趨弱的情況下，企業對未來的看法更加悲觀，同時通脹繼續以溫和的速度上升。
    
    今日稍晚將公布美國國內生產總值(GDP)修正值，接著周五將公布本周主要的宏觀數據-
-個人消費支出(PCE)物價指數，這是美聯儲偏好的通脹指標。
    
    路透調查的82位經濟分析師均認為，歐洲央行6月6日降息似乎已成定局，大多數經濟分
析師預計歐洲央行將在9月和12月再降息兩次。
    
    全球匯市方面， 美元兌主要貨幣周四升至兩周高位，美國公債收益率上升和對避險資
產的需求提升美元的吸引力。根據芝商所的FedWatch工具，交易商目前認為美聯儲到9月會
議結束前降息25個基點的概率為56.6%，低於一周前的57.5%。[FRX/CN]
    
    以下為今日在岸市場人民幣兌美元<CNY=CFXS>收盤價、中間價<CNY=PBOC>，以及離岸市
場人民幣的主要報價：    
    
 在岸市場人民幣兌美元(16:37分)        今日         上日      升貶
         即期官方收盤價<CNY=CFXS>    7.2455       7.2487     0.04%
                 中間價<CNY=PBOC>    7.1111       7.1106    -0.01%
               日內波動幅度(pips)      86       日低7.2499  日高7.
                                                             2413
                 今年以來升貶幅度                           -2.12%
           2005年匯改以來升貶幅度                           14.23%
 一年期美元/人民幣掉期<CNY1Y=CFXA        -2908       -2915     
                                >                           
 截至當前即期成交量<CNYSPTVOL=CFX  289.69億美                     
                               T>  元                       
                                                                  
 離岸人民幣市場                       今日         上日           
                 CNH即期<CNH=D3>     7.2603       7.2729     0.17%
               一年期美元/CNH掉期     -1959       -1935           
                         <CNH1Y=>                           
          一年期NDF<CNY1YNDFOR=>     7.0315       7.044      0.18%
    
 （完）
    
    相關報導：    
    --路透測算的人民幣匯率CFETS指數創近一周新高，年內已升2.37%[nL4T3HX0BQ]
    --CNH同業拆息利率多數上行，隔夜拆息則創近一個月新低[nL4T3HX0RQ]

    <^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
CNY24053002    https://tmsnrt.rs/3WVFJzQ
cny2505300    https://tmsnrt.rs/4577TtQ
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^>
 (發稿 韓笑/馬蓉; 審校 吳雲凌)
 ((Xiao.Han@thomsonreuters.com; 86-10-56692098;))",1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,1
2024-05-30 10:19:00,BUZZ-Latest month-end rebalancing signals from Deutsche Bank,"* Barclays month-end rebalancing flow model flagged risk of strong USD sales
    * Deutsche Banks model is the latest of many that concur the USD selling
view
    * However, the Deutsche model also points to positive CAD and GBP flows 
    * They cite May being positive for equities, with US equity market up by
4.5%
    * But, Canada and UK equity gains lagged at 1.3% and 2.2% in USD terms 
    * Their model adjusts equity returns for cross-border holdings and liquidity
    * It points to most selling in USD/CAD followed by demand for GBP/USD

For more click on [FXBUZ]

 (Richard Pace is a Reuters market analyst. The views expressed are his own)
 ((Richard.Pace@thomsonreuters.com))",0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
2024-05-30 10:56:00,BUZZ-Over to New York - risk sours amid higher global yields,"* EUR/USD 0.15%, USD/JPY -0.42%, GBP/USD 0.08%, EUR/GBP 0.01%
    * DXY -0.15%, DAX 0.07%, FTSE 0.32%, Brent -0.44%, Gold -0.21%
    * Important EUR/USD low follows a bullish signal [nL1N3HX0JT]
    * USD/JPY dip buyers before key U.S. and Japan inflation data [nL1N3HX0NL]
    * AUD/USD within strike of 0.66 before US GDP data [nL1N3HX0O8]
    * GBP/USD 1.2675 support intact after stock losses, BHP news [nL1N3HX0IS]
    * Rand down to three-week low vs USD on ANC no majority risk [nL1N3HX0F6]
    * A swathe of large G10 FX option strike expiries May 30 [nL1N3HX0BP]
    * US market open [nL4N3HX2FD]

For more click on [FXBUZ]

 (Richard Pace is a Reuters market analyst. The views expressed are his own)
 ((Richard.Pace@thomsonreuters.com))",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
